Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDO,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19-1,Complete_code_2-19-2,Complete_code_5-1-1,Complete_code_5-1-2,Complete_code_5-10-1,Complete_code_5-10-2,Complete_code_5-11-1,Complete_code_5-11-10,Complete_code_5-11-11,Complete_code_5-11-2,Complete_code_5-11-3,Complete_code_5-11-4,Complete_code_5-11-5,Complete_code_5-11-6,Complete_code_5-11-7,Complete_code_5-11-8,Complete_code_5-11-9,Complete_code_5-12-1,Complete_code_5-13-1,Complete_code_5-13-2,Complete_code_5-13-3,Complete_code_5-13-4,Complete_code_5-14-1,Complete_code_5-15-1,Complete_code_5-16-1,Complete_code_5-16-2,Complete_code_5-17,Complete_code_5-3-1,Complete_code_5-3-10,Complete_code_5-3-11,Complete_code_5-3-12,Complete_code_5-3-13,Complete_code_5-3-14,Complete_code_5-3-15,Complete_code_5-3-16,Complete_code_5-3-17,Complete_code_5-3-18,Complete_code_5-3-19,Complete_code_5-3-2,Complete_code_5-3-20,Complete_code_5-3-21,Complete_code_5-3-22,Complete_code_5-3-23,Complete_code_5-3-24,Complete_code_5-3-25,Complete_code_5-3-26,Complete_code_5-3-27,Complete_code_5-3-28,Complete_code_5-3-29,Complete_code_5-3-3,Complete_code_5-3-30,Complete_code_5-3-31,Complete_code_5-3-32,Complete_code_5-3-4,Complete_code_5-3-5,Complete_code_5-3-6,Complete_code_5-3-7,Complete_code_5-3-8,Complete_code_5-3-9,Complete_code_5-3-99,Complete_code_5-31-1,Complete_code_5-31-10,Complete_code_5-31-11,Complete_code_5-31-12,Complete_code_5-31-13,Complete_code_5-31-14,Complete_code_5-31-15,Complete_code_5-31-16,Complete_code_5-31-2,Complete_code_5-31-3,Complete_code_5-31-4,Complete_code_5-31-5,Complete_code_5-31-6,Complete_code_5-31-7,Complete_code_5-31-8,Complete_code_5-31-9,Complete_code_5-32-1,Complete_code_5-32-10,Complete_code_5-32-11,Complete_code_5-32-12,Complete_code_5-32-13,Complete_code_5-32-14,Complete_code_5-32-15,Complete_code_5-32-16,Complete_code_5-32-2,Complete_code_5-32-3,Complete_code_5-32-4,Complete_code_5-32-5,Complete_code_5-32-6,Complete_code_5-32-7,Complete_code_5-32-8,Complete_code_5-32-9,Complete_code_5-33-1,Complete_code_5-33-10,Complete_code_5-33-11,Complete_code_5-33-12,Complete_code_5-33-13,Complete_code_5-33-14,Complete_code_5-33-15,Complete_code_5-33-16,Complete_code_5-33-2,Complete_code_5-33-3,Complete_code_5-33-4,Complete_code_5-33-5,Complete_code_5-33-6,Complete_code_5-33-7,Complete_code_5-33-8,Complete_code_5-33-9,Complete_code_5-34-1,Complete_code_5-34-10,Complete_code_5-34-11,Complete_code_5-34-12,Complete_code_5-34-13,Complete_code_5-34-14,Complete_code_5-34-15,Complete_code_5-34-16,Complete_code_5-34-2,Complete_code_5-34-3,Complete_code_5-34-4,Complete_code_5-34-5,Complete_code_5-34-6,Complete_code_5-34-7,Complete_code_5-34-8,Complete_code_5-34-9,Complete_code_5-34-99,Complete_code_5-35-1,Complete_code_5-35-10,Complete_code_5-35-11,Complete_code_5-35-12,Complete_code_5-35-13,Complete_code_5-35-14,Complete_code_5-35-15,Complete_code_5-35-16,Complete_code_5-35-2,Complete_code_5-35-3,Complete_code_5-35-4,Complete_code_5-35-5,Complete_code_5-35-6,Complete_code_5-35-7,Complete_code_5-35-8,Complete_code_5-35-9,Complete_code_5-35-99,Complete_code_5-36-1,Complete_code_5-36-10,Complete_code_5-36-11,Complete_code_5-36-12,Complete_code_5-36-13,Complete_code_5-36-14,Complete_code_5-36-15,Complete_code_5-36-16,Complete_code_5-36-2,Complete_code_5-36-4,Complete_code_5-36-5,Complete_code_5-36-6,Complete_code_5-36-7,Complete_code_5-36-8,Complete_code_5-36-9,Complete_code_5-36-99,Complete_code_5-5-1,Complete_code_5-5-2,Complete_code_5-5-3,Complete_code_5-5-4,Complete_code_5-5-5,Complete_code_5-5-99,Complete_code_5-7-1,Complete_code_5-7-2,Complete_code_5-7-3,Complete_code_5-7-99,Complete_code_5-9-1,Complete_code_5-9-2,Complete_code_5-9-3,Complete_code_5-9-4,Complete_code_5-9-5,Complete_code_5-9-6,Complete_code_5-9-99,Complete_code_5-90-1,Complete_code_5-90-2,Complete_code_5-90-5,Complete_code_5-90-6,Complete_code_5-90-7,Complete_code_5-98-1,Complete_code_5-98-10,Complete_code_5-98-11,Complete_code_5-98-12,Complete_code_5-98-13,Complete_code_5-98-14,Complete_code_5-98-15,Complete_code_5-98-16,Complete_code_5-98-17,Complete_code_5-98-18,Complete_code_5-98-19,Complete_code_5-98-2,Complete_code_5-98-20,Complete_code_5-98-24,Complete_code_5-98-25,Complete_code_5-98-26,Complete_code_5-98-27,Complete_code_5-98-28,Complete_code_5-98-29,Complete_code_5-98-3,Complete_code_5-98-30,Complete_code_5-98-31,Complete_code_5-98-32,Complete_code_5-98-33,Complete_code_5-98-7,Complete_code_5-98-8,Complete_code_5-98-9,Complete_code_5-99-10,Complete_code_5-99-11,Complete_code_5-99-12,Complete_code_5-99-13,Complete_code_5-99-14,Complete_code_5-99-5,Complete_code_5-99-6,Complete_code_5-99-7,Complete_code_5-99-8,Complete_code_5-99-9,Complete_code_5-36-3,Complete_code_5-90-4,Complete_code_5-90-3,Master_mode,Master_711-083,Master_711-084,Master_Master Assente,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2023-03-20,711-084,28,123,711-084,2,27,3,36,23,60,PDO,144,1,6,5-5-1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,2,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,0,0,0,0,0,8,3,2,1,0,0,0,11,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Master Assente,12,90,49,27.741721854304636,0,0.07947019867549669,139,12,azzurro,106,45,Spring,16,566.8000000000001,1,1,2,8,9,1,22,22
2023-03-21,711-084,7,121,710-132,2,48,1,31,4,42,PDO,124,1,3,5-98-10,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,0,0,1,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,1,2,1,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,3,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,2,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Master Assente,1,72,55,16.078125,0,0.0859375,117,11,azzurro,99,29,Spring,9,314.5,1,1,2,8,9,1,22,22
2023-03-22,711-084,10,94,711-084,1,27,3,30,6,37,PDO,100,1,3,5-98-10,0,0,1,1,0,1,1,1,0,0,2,2,1,1,0,0,0,0,1,1,1,1,2,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,1,3,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,2,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,Master Assente,5,62,37,31.75,0,0.057692307692307696,98,6,azzurro,80,24,Spring,16,364.5,1,1,2,8,9,1,22,22
2023-03-23,711-084,17,86,710-170,2,31,7,34,8,21,PDO,102,0,1,5-5-1,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,3,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,7,0,2,2,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,10,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,4,63,36,14.893203883495145,0,0.13592233009708737,89,14,azzurro,67,36,Spring,18,406.9,1,1,2,8,9,1,22,22
2023-03-28,711-084,16,91,710-170,2,25,7,46,7,20,PDO,104,0,3,5-5-1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Master Assente,9,54,44,36.06542056074766,0,0.06542056074766354,100,7,azzurro,73,34,Spring,16,622.3000000000001,1,1,2,8,10,1,23,22
2023-03-29,711-084,38,82,710-132,3,38,11,25,24,19,PDO,115,0,5,5-5-1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,4,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,8,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,Master Assente,16,76,28,19.9,0,0.1,108,12,azzurro,83,37,Spring,14,562.8000000000001,1,1,2,8,10,1,23,22
2023-03-30,711-084,65,159,710-170,0,54,16,71,49,34,PDO,214,2,8,5-9-1,1,3,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,6,3,2,1,1,0,0,0,2,9,2,4,4,3,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,14,0,2,4,0,8,14,0,0,0,0,1,1,0,0,6,5,3,5,2,0,0,6,1,1,1,0,0,0,0,0,0,8,1,5,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,1,Master Assente,24,108,92,20.897321428571427,0,0.08482142857142858,205,19,azzurro,163,61,Spring,13,522.6,1,1,2,8,10,1,23,22
2023-03-31,711-084,67,122,710-132,3,49,24,31,40,42,PDO,189,0,0,5-5-1,2,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,1,2,2,1,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20,0,1,1,1,1,0,0,0,0,13,0,4,3,0,7,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,Master Assente,27,85,77,29.343915343915345,0,0.08994708994708994,172,17,azzurro,138,51,Spring,14,562.8000000000001,1,1,2,8,10,1,23,22
2023-04-01,711-084,41,111,710-132,2,49,6,33,33,29,PDO,146,0,6,5-9-1,0,0,4,3,1,1,1,0,1,1,2,2,1,0,0,0,0,1,3,2,2,5,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,3,3,2,1,1,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,19,1,0,3,0,5,8,0,0,0,0,0,0,0,0,17,3,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,2,0,0,Master Assente,12,87,53,20.361842105263158,0,0.09868421052631579,137,15,azzurro,113,39,Spring,13,522.6,1,1,2,8,10,1,23,22
2023-04-02,711-084,41,107,710-132,5,41,9,40,27,26,PDO,147,0,1,5-5-1,4,4,5,1,2,1,0,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,3,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,1,0,10,2,1,0,0,3,9,0,0,0,0,0,0,0,2,5,0,1,1,0,1,1,8,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,2,1,1,1,2,0,Master Assente,22,71,55,27.5472972972973,0,0.12162162162162163,130,18,azzurro,97,51,Spring,15,545.8000000000001,1,1,2,8,10,1,23,22
2023-04-03,711-084,53,124,710-132,3,48,8,37,42,39,PDO,176,1,0,5-9-99,1,1,3,3,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,4,7,6,4,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,6,2,2,2,1,2,1,0,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,8,0,0,1,0,14,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,Master Assente,19,114,44,31.491525423728813,0,0.06779661016949153,165,12,azzurro,137,40,Spring,16,590.5,1,1,2,8,10,1,23,22
2023-04-04,711-084,82,114,711-083,3,25,16,60,63,29,PDO,193,0,3,5-9-1,3,1,4,3,1,0,0,0,1,0,2,3,0,0,0,0,0,0,4,2,2,5,3,5,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,37,4,0,3,0,3,11,0,0,0,0,0,0,0,0,8,1,2,1,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,7,0,Master Assente,50,91,55,15.275510204081632,0,0.08163265306122448,180,16,azzurro,153,43,Spring,16,383.5,1,1,2,8,10,1,23,22
2023-04-05,711-084,12,38,711-084,0,16,5,3,7,19,PDO,50,0,0,5-98-10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,8,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,2,30,18,29.18,0,0.08,46,4,azzurro,38,12,Spring,5,117.5,1,1,2,8,10,1,23,22
2023-04-06,711-084,74,97,711-083,1,22,12,24,61,51,PDO,167,2,2,5-9-1,2,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,2,3,1,2,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,30,2,2,1,0,8,16,0,0,0,0,0,0,0,0,29,1,1,1,0,0,0,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Master Assente,30,106,35,25.748538011695906,0,0.07602339181286549,158,13,azzurro,131,40,Spring,16,622.3000000000001,1,1,2,8,10,1,23,22
2023-04-07,711-084,32,77,711-083,0,25,0,25,32,27,PDO,106,0,3,5-9-1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,5,5,4,2,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,18,0,0,1,0,2,6,0,0,0,0,0,0,0,0,7,2,1,2,2,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Master Assente,16,64,29,29.568807339449542,0,0.07339449541284404,101,8,azzurro,80,29,Spring,14,526.6,1,1,2,8,10,1,23,22
2023-04-08,711-084,3,82,710-170,0,22,1,43,2,17,PDO,82,1,2,5-5-1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,2,46,37,20.011764705882353,0,0.1411764705882353,73,12,azzurro,58,27,Spring,16,549.8000000000001,1,1,2,8,10,1,23,22
2023-04-09,711-084,0,121,710-170,0,29,0,50,0,42,PDO,117,0,4,5-98-10,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,3,3,3,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,2,2,2,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,15,2,2,1,1,0,0,4,2,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,3,0,0,0,0,0,711-084,0,50,71,25.975206611570247,0,0.049586776859504134,115,6,azzurro,97,24,Spring,14,526.6,1,1,2,8,10,1,23,22
2023-04-10,711-084,53,144,711-084,0,26,37,48,16,70,PDO,191,0,6,5-5-1,2,4,5,6,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,8,4,3,2,4,1,0,0,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,5,0,2,0,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,4,2,3,0,2,4,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,10,5,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,3,Master Assente,8,132,57,28.233502538071065,0,0.07106598984771574,183,14,azzurro,137,60,Spring,16,549.8000000000001,1,1,2,8,10,1,23,22
2023-04-11,711-084,30,124,710-132,8,51,7,42,15,31,PDO,152,0,2,5-5-1,1,0,0,1,1,0,1,0,0,2,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,12,0,0,3,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,2,1,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2,1,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,2,0,0,1,13,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7,1,1,2,1,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Master Assente,20,88,46,32.714285714285715,0,0.05194805194805195,146,8,azzurro,96,58,Spring,13,522.6,1,1,2,8,10,1,23,22
